subscription_id,account_id,plan_tier,is_trial,mrr_amount,arr_amount,billing_frequency,auto_renew_flag,churn_flag,total_usage_count,total_usage_duration_secs,total_error_count,distinct_features_used,usage_records,activated_flag,referral_source,industry
S-10134d,A-52dd88,Enterprise,False,4577,54924,annual,True,False,39.0,19338.0,1.0,3.0,3.0,False,ads,Cybersecurity
S-85de7a,A-940b8b,Enterprise,False,6368,76416,annual,True,False,13.0,5984.0,0.0,2.0,2.0,False,organic,HealthTech
S-85796b,A-f19409,Enterprise,False,4577,54924,monthly,True,True,76.0,29613.0,3.0,6.0,7.0,True,other,DevTools
S-c97464,A-f5641b,Pro,False,1862,22344,monthly,False,False,99.0,33982.0,7.0,8.0,8.0,True,other,EdTech
S-6732ff,A-9affe6,Pro,False,1176,14112,annual,True,False,65.0,15043.0,1.0,6.0,6.0,True,other,Cybersecurity
S-aa20eb,A-6f8ad2,Pro,False,49,588,monthly,False,False,25.0,7212.0,3.0,3.0,3.0,False,organic,EdTech
S-b6aabe,A-902ef7,Basic,False,1577,18924,annual,True,False,11.0,5643.0,3.0,1.0,1.0,False,other,HealthTech
S-0ff339,A-6dee43,Basic,False,228,2736,annual,True,False,16.0,2182.0,1.0,2.0,2.0,False,other,FinTech
S-4d664d,A-cc1d8d,Pro,False,784,9408,annual,True,False,28.0,8007.0,3.0,2.0,3.0,False,other,FinTech
S-8deb5f,A-533452,Basic,False,988,11856,annual,False,False,69.0,19143.0,3.0,5.0,6.0,True,organic,DevTools
S-e2d4e9,A-18793f,Basic,True,0,0,monthly,True,False,53.0,19874.0,0.0,4.0,5.0,False,organic,EdTech
S-d8441d,A-8adedc,Basic,False,76,912,annual,True,False,25.0,7453.0,0.0,3.0,3.0,False,event,EdTech
S-6d356a,A-425e76,Basic,False,532,6384,annual,False,False,63.0,25416.0,3.0,7.0,7.0,True,other,DevTools
S-c005ac,A-92a3af,Enterprise,False,4975,59700,annual,True,False,61.0,17152.0,8.0,5.0,6.0,True,organic,Cybersecurity
S-d0913e,A-eb2fdc,Pro,False,1519,18228,monthly,True,False,19.0,1761.0,2.0,2.0,2.0,False,organic,DevTools
S-4bef15,A-600734,Enterprise,True,0,0,annual,True,True,10.0,2042.0,0.0,2.0,2.0,False,organic,DevTools
S-2573e4,A-7f8241,Basic,False,1140,13680,monthly,True,False,36.0,12646.0,0.0,4.0,4.0,False,organic,EdTech
S-80c291,A-712533,Enterprise,False,3582,42984,annual,True,False,19.0,5649.0,2.0,2.0,2.0,False,organic,EdTech
S-64acb8,A-3be56b,Enterprise,False,5970,71640,monthly,True,False,55.0,18329.0,2.0,5.0,6.0,True,event,HealthTech
S-13a948,A-d5a319,Enterprise,False,2985,35820,monthly,False,False,34.0,14123.0,2.0,4.0,4.0,False,other,FinTech
S-081b81,A-b20d99,Basic,False,380,4560,annual,True,False,27.0,4221.0,0.0,2.0,2.0,False,other,HealthTech
S-68c537,A-9ee962,Enterprise,False,5771,69252,monthly,True,False,0.0,0.0,0.0,0.0,0.0,False,ads,HealthTech
S-3f82bc,A-d5a319,Basic,True,0,0,monthly,True,False,45.0,8390.0,5.0,4.0,5.0,False,other,FinTech
S-fe6311,A-5c9849,Enterprise,True,0,0,monthly,True,False,38.0,7729.0,0.0,4.0,4.0,False,partner,EdTech
S-b3c4b8,A-c43359,Pro,True,0,0,annual,True,False,74.0,22530.0,4.0,7.0,8.0,True,organic,FinTech
S-8923b3,A-157070,Basic,False,513,6156,annual,True,False,103.0,20405.0,4.0,9.0,9.0,True,ads,FinTech
S-2410c6,A-5247b3,Basic,False,627,7524,annual,False,False,80.0,22072.0,8.0,6.0,7.0,True,partner,FinTech
S-7a06fe,A-5a92e7,Pro,False,1372,16464,monthly,True,False,83.0,23840.0,8.0,7.0,8.0,True,ads,HealthTech
S-ceaca8,A-96e141,Enterprise,False,4776,57312,monthly,True,False,99.0,25435.0,3.0,9.0,9.0,True,partner,DevTools
S-02c3e7,A-7c4956,Enterprise,False,1194,14328,annual,True,False,67.0,19897.0,7.0,6.0,7.0,True,ads,DevTools
S-3a1a06,A-eb7fac,Enterprise,False,2786,33432,monthly,True,False,61.0,17440.0,7.0,6.0,6.0,True,organic,DevTools
S-7f5d03,A-22d9d2,Pro,False,1225,14700,monthly,False,False,19.0,8702.0,0.0,2.0,2.0,False,event,DevTools
S-c10f0c,A-0f7d77,Basic,False,114,1368,monthly,False,False,43.0,12705.0,8.0,5.0,5.0,True,partner,FinTech
S-cdd00a,A-4e44e8,Basic,False,722,8664,monthly,True,False,41.0,11681.0,2.0,5.0,5.0,True,ads,DevTools
S-d57a67,A-2446e3,Pro,False,1323,15876,monthly,True,False,67.0,11199.0,2.0,5.0,6.0,True,organic,EdTech
S-f75ac4,A-faa28c,Enterprise,True,0,0,annual,True,False,28.0,3302.0,0.0,2.0,3.0,False,organic,HealthTech
S-76c59f,A-0aaf6e,Basic,False,456,5472,annual,True,False,58.0,18748.0,2.0,5.0,5.0,True,organic,FinTech
S-0a15fa,A-bb1eaa,Pro,False,1225,14700,annual,True,False,41.0,9654.0,0.0,5.0,5.0,True,organic,Cybersecurity
S-d0f5fb,A-39868b,Enterprise,False,1791,21492,annual,False,False,59.0,15249.0,7.0,7.0,7.0,True,partner,FinTech
S-ffb6cc,A-94d3da,Enterprise,False,8159,97908,monthly,False,False,54.0,17464.0,2.0,6.0,6.0,True,other,HealthTech
S-1b8300,A-faa28c,Enterprise,True,0,0,monthly,True,False,43.0,9966.0,0.0,4.0,4.0,False,organic,HealthTech
S-88de1c,A-18793f,Basic,False,2812,33744,annual,True,False,31.0,13188.0,0.0,3.0,3.0,False,organic,EdTech
S-a88ffd,A-cc102e,Pro,False,637,7644,annual,True,False,42.0,18527.0,2.0,6.0,6.0,True,partner,HealthTech
S-f12a54,A-f3ff05,Pro,False,98,1176,monthly,True,False,70.0,17780.0,5.0,6.0,6.0,True,other,FinTech
S-f9b284,A-22d9d2,Pro,False,392,4704,annual,True,False,36.0,7702.0,3.0,4.0,4.0,False,event,DevTools
S-61e53d,A-d42431,Basic,False,418,5016,annual,False,True,61.0,10604.0,3.0,6.0,6.0,True,ads,FinTech
S-4c5456,A-149a69,Basic,False,646,7752,monthly,True,False,54.0,16473.0,5.0,5.0,5.0,True,event,DevTools
S-b15cde,A-ee42db,Pro,False,637,7644,monthly,True,False,39.0,5971.0,4.0,3.0,4.0,False,ads,EdTech
S-9e6a18,A-7d514c,Pro,False,1029,12348,monthly,False,False,31.0,7523.0,1.0,4.0,4.0,False,organic,HealthTech
S-0b2ac3,A-d792a6,Basic,True,0,0,annual,True,False,27.0,4329.0,6.0,3.0,3.0,False,organic,DevTools
S-cb8a5c,A-1e6fc3,Enterprise,False,199,2388,annual,True,False,50.0,17981.0,1.0,6.0,7.0,True,other,EdTech
S-8b52b5,A-c1dfe1,Enterprise,False,5174,62088,monthly,True,False,85.0,23315.0,4.0,8.0,9.0,True,ads,DevTools
S-79b2bc,A-249769,Basic,False,76,912,monthly,True,False,49.0,19077.0,1.0,6.0,6.0,True,event,Cybersecurity
S-4fd9ba,A-d4ac0e,Basic,False,456,5472,monthly,True,False,34.0,12798.0,0.0,3.0,3.0,False,ads,DevTools
S-163e9d,A-ccabf0,Enterprise,False,2189,26268,annual,True,False,8.0,888.0,0.0,1.0,1.0,False,organic,HealthTech
S-8324d4,A-5a215a,Pro,True,0,0,monthly,True,True,55.0,24682.0,2.0,5.0,5.0,True,other,EdTech
S-22f848,A-993085,Enterprise,False,9751,117012,annual,True,False,86.0,31532.0,1.0,7.0,8.0,True,ads,HealthTech
S-b32512,A-854864,Enterprise,False,3980,47760,monthly,True,False,58.0,12452.0,6.0,5.0,6.0,True,event,FinTech
S-98ac99,A-8ed5dd,Basic,False,95,1140,annual,True,False,67.0,11072.0,1.0,6.0,7.0,True,event,EdTech
S-93fab3,A-9f9299,Pro,False,1372,16464,annual,True,True,74.0,22836.0,5.0,7.0,7.0,True,organic,FinTech
S-838330,A-5a215a,Pro,True,0,0,annual,False,False,97.0,20899.0,8.0,9.0,10.0,True,other,EdTech
S-720d62,A-c16101,Basic,False,1007,12084,monthly,True,False,68.0,16369.0,6.0,7.0,7.0,True,other,EdTech
S-e2500e,A-5b4ebb,Basic,True,0,0,monthly,True,False,24.0,10527.0,1.0,3.0,3.0,False,other,Cybersecurity
S-2c091a,A-32728c,Pro,False,980,11760,annual,True,False,70.0,22296.0,10.0,8.0,8.0,True,event,DevTools
S-55d53c,A-2f6a32,Basic,False,361,4332,annual,True,False,83.0,21604.0,8.0,6.0,7.0,True,organic,HealthTech
S-df2fb8,A-0e966d,Pro,True,0,0,annual,True,False,34.0,15129.0,0.0,3.0,3.0,False,ads,FinTech
S-24ae40,A-328bd0,Basic,False,342,4104,monthly,True,True,53.0,11358.0,4.0,7.0,7.0,True,partner,HealthTech
S-bdd4c5,A-5a92e7,Pro,False,1372,16464,monthly,True,False,48.0,5922.0,3.0,4.0,4.0,False,ads,HealthTech
S-2196c4,A-425e76,Basic,False,152,1824,monthly,True,False,30.0,6102.0,0.0,3.0,3.0,False,other,DevTools
S-9626f8,A-d4ac0e,Pro,False,882,10584,annual,True,False,7.0,2212.0,0.0,1.0,1.0,False,ads,DevTools
S-03340d,A-4ef964,Enterprise,False,3383,40596,annual,False,False,91.0,32273.0,5.0,8.0,8.0,True,organic,HealthTech
S-ae1882,A-9f9299,Basic,False,1159,13908,monthly,False,False,21.0,6317.0,2.0,2.0,2.0,False,organic,FinTech
S-1cdd2c,A-ac9111,Pro,False,1029,12348,monthly,False,False,53.0,13401.0,4.0,4.0,5.0,False,event,HealthTech
S-6b7aa4,A-c37601,Basic,False,418,5016,monthly,True,False,35.0,10410.0,1.0,3.0,3.0,False,partner,EdTech
S-dfe952,A-e351e1,Basic,False,627,7524,monthly,True,False,48.0,17187.0,4.0,5.0,5.0,True,other,EdTech
S-763384,A-526d93,Pro,True,0,0,annual,True,False,95.0,31194.0,7.0,9.0,10.0,True,organic,HealthTech
S-3e6a40,A-94c3cd,Enterprise,True,0,0,monthly,True,False,38.0,16583.0,6.0,4.0,4.0,False,other,FinTech
S-5fffe8,A-4e631b,Basic,False,418,5016,monthly,True,False,69.0,25407.0,9.0,7.0,7.0,True,other,FinTech
S-e51242,A-8145a0,Enterprise,False,1791,21492,annual,True,False,62.0,28639.0,3.0,4.0,5.0,False,partner,Cybersecurity
S-ae3270,A-fdfc91,Basic,False,551,6612,annual,True,False,101.0,32678.0,5.0,8.0,9.0,True,ads,Cybersecurity
S-808668,A-e351e1,Pro,False,1617,19404,monthly,True,False,54.0,19518.0,2.0,5.0,5.0,True,other,EdTech
S-388f70,A-40a557,Pro,True,0,0,annual,True,False,60.0,14319.0,3.0,5.0,5.0,True,partner,Cybersecurity
S-b84a07,A-7c4956,Pro,False,441,5292,annual,True,False,73.0,26561.0,4.0,6.0,6.0,True,ads,DevTools
S-a24476,A-91e948,Basic,True,0,0,monthly,True,False,39.0,12547.0,1.0,4.0,4.0,False,partner,EdTech
S-ff78bf,A-50f3f7,Pro,True,0,0,monthly,False,False,62.0,13374.0,5.0,7.0,7.0,True,partner,HealthTech
S-695c1e,A-ce66f8,Enterprise,False,7363,88356,monthly,True,False,84.0,23805.0,4.0,7.0,8.0,True,event,EdTech
S-f97609,A-712f1c,Pro,False,1862,22344,annual,False,False,69.0,23637.0,5.0,7.0,7.0,True,ads,DevTools
S-fee60b,A-4a267b,Pro,False,2254,27048,monthly,True,True,67.0,26099.0,2.0,6.0,6.0,True,other,FinTech
S-3cc163,A-df10db,Basic,True,0,0,annual,False,False,60.0,16907.0,3.0,5.0,5.0,True,other,DevTools
S-534c28,A-e888d1,Basic,False,266,3192,monthly,True,False,79.0,11673.0,2.0,6.0,6.0,True,other,Cybersecurity
S-e1d553,A-692f18,Pro,True,0,0,annual,True,False,46.0,10441.0,1.0,3.0,4.0,False,other,EdTech
S-358daa,A-39b19f,Enterprise,True,0,0,annual,True,False,54.0,12846.0,6.0,5.0,6.0,True,partner,FinTech
S-ff2761,A-0cc442,Basic,False,855,10260,monthly,True,False,34.0,11051.0,5.0,4.0,4.0,False,organic,EdTech
S-b6d200,A-d27f50,Basic,False,836,10032,monthly,True,False,31.0,8239.0,2.0,4.0,4.0,False,ads,Cybersecurity
S-518472,A-e7beab,Pro,False,931,11172,monthly,True,False,33.0,7511.0,0.0,3.0,3.0,False,organic,EdTech
S-682d28,A-fdfc91,Enterprise,False,9353,112236,annual,True,False,38.0,9114.0,1.0,4.0,4.0,False,ads,Cybersecurity
S-0a2238,A-c7ffc2,Basic,False,570,6840,monthly,True,False,107.0,34067.0,7.0,8.0,8.0,True,partner,Cybersecurity
S-6e4c1a,A-94f8c9,Enterprise,False,2587,31044,monthly,True,False,43.0,11681.0,5.0,5.0,5.0,True,other,HealthTech
S-7564e1,A-313be3,Enterprise,True,0,0,monthly,True,False,24.0,12308.0,3.0,3.0,3.0,False,partner,EdTech
S-41023c,A-49b828,Enterprise,False,6169,74028,annual,True,False,57.0,12921.0,3.0,4.0,5.0,False,ads,FinTech
S-6e0006,A-5b051a,Basic,False,418,5016,monthly,True,False,36.0,15832.0,0.0,2.0,3.0,False,event,Cybersecurity
S-7e1791,A-a6d261,Enterprise,False,1791,21492,annual,True,False,47.0,13130.0,1.0,5.0,5.0,True,other,FinTech
S-1109d6,A-a2485e,Enterprise,False,597,7164,annual,True,False,48.0,15817.0,3.0,3.0,4.0,False,event,FinTech
S-b35203,A-ac85cd,Enterprise,False,10547,126564,monthly,True,False,10.0,4250.0,0.0,1.0,1.0,False,partner,EdTech
S-ef4ad8,A-bcf87c,Pro,False,490,5880,annual,False,False,11.0,2167.0,1.0,1.0,1.0,False,event,FinTech
S-2dad6b,A-104f1a,Basic,False,646,7752,monthly,True,False,31.0,13978.0,2.0,3.0,3.0,False,other,Cybersecurity
S-4c100f,A-eb7fac,Enterprise,False,27064,324768,monthly,False,False,39.0,18833.0,4.0,4.0,4.0,False,organic,DevTools
S-17cfc4,A-592832,Pro,True,0,0,monthly,True,False,100.0,26833.0,2.0,9.0,9.0,True,organic,Cybersecurity
S-c317f9,A-86902e,Basic,False,646,7752,annual,True,False,99.0,37241.0,5.0,10.0,10.0,True,other,HealthTech
S-3311b1,A-7cfe77,Pro,False,3381,40572,monthly,True,False,36.0,15378.0,0.0,3.0,3.0,False,ads,DevTools
S-26e8f0,A-d40bf7,Enterprise,False,11741,140892,monthly,False,False,43.0,9459.0,2.0,4.0,5.0,False,organic,FinTech
S-807d87,A-69b156,Enterprise,False,5572,66864,annual,True,False,59.0,13603.0,2.0,6.0,6.0,True,other,EdTech
S-c4aa5f,A-ccb686,Pro,False,2548,30576,annual,False,False,64.0,17997.0,7.0,7.0,7.0,True,other,DevTools
S-86c28f,A-8adedc,Pro,False,3871,46452,annual,True,False,31.0,8796.0,4.0,2.0,3.0,False,event,EdTech
S-d635a2,A-ff79f2,Basic,False,228,2736,annual,True,False,91.0,23851.0,2.0,9.0,10.0,True,ads,DevTools
S-463525,A-016043,Enterprise,False,2587,31044,annual,True,False,47.0,6001.0,1.0,4.0,4.0,False,organic,EdTech
S-b2238e,A-104f1a,Basic,False,456,5472,monthly,True,False,36.0,13755.0,0.0,5.0,5.0,True,other,Cybersecurity
S-d01053,A-779e4e,Enterprise,False,7164,85968,annual,True,True,46.0,7771.0,1.0,5.0,5.0,True,organic,HealthTech
S-b9bbfd,A-118d55,Enterprise,False,7164,85968,monthly,True,False,73.0,23830.0,0.0,6.0,7.0,True,organic,Cybersecurity
S-790762,A-ac85cd,Pro,False,2597,31164,monthly,True,False,45.0,17586.0,2.0,4.0,4.0,False,partner,EdTech
S-321498,A-3a7284,Pro,True,0,0,monthly,True,True,26.0,8442.0,1.0,3.0,3.0,False,organic,FinTech
S-8cf2ef,A-600734,Basic,False,798,9576,annual,False,False,57.0,14688.0,5.0,6.0,7.0,True,organic,DevTools
S-48aa95,A-a8b49c,Enterprise,False,1393,16716,monthly,True,False,57.0,16665.0,6.0,5.0,6.0,True,partner,Cybersecurity
S-42218c,A-e2cd1b,Pro,False,2205,26460,monthly,True,False,52.0,21892.0,0.0,5.0,5.0,True,other,DevTools
S-e6e96f,A-cbd1a3,Enterprise,True,0,0,annual,False,False,48.0,11571.0,1.0,4.0,4.0,False,other,DevTools
S-627cfa,A-9bfc9f,Pro,False,2597,31164,monthly,True,True,30.0,3280.0,1.0,3.0,4.0,False,ads,DevTools
S-47a04b,A-b54c01,Pro,True,0,0,annual,True,False,53.0,21614.0,0.0,5.0,6.0,True,event,DevTools
S-2a6eb3,A-80eeb6,Enterprise,False,13532,162384,monthly,True,False,15.0,8850.0,0.0,1.0,1.0,False,organic,Cybersecurity
S-c5f3d4,A-9f2731,Pro,True,0,0,annual,True,False,76.0,19494.0,9.0,7.0,7.0,True,event,FinTech
S-c3bf1d,A-55f257,Pro,False,441,5292,annual,True,False,74.0,19044.0,3.0,8.0,9.0,True,organic,FinTech
S-a82441,A-4a267b,Pro,False,1225,14700,annual,True,False,33.0,14587.0,0.0,3.0,3.0,False,other,FinTech
S-ccdf41,A-94f8c9,Enterprise,False,3383,40596,monthly,True,False,32.0,7404.0,2.0,3.0,3.0,False,other,HealthTech
S-3503cb,A-c43359,Basic,False,722,8664,monthly,True,False,79.0,24601.0,8.0,7.0,7.0,True,organic,FinTech
S-ed32c7,A-37f969,Pro,False,1470,17640,annual,False,False,36.0,16800.0,0.0,3.0,3.0,False,partner,HealthTech
S-64bd69,A-ac9111,Basic,False,399,4788,annual,True,False,74.0,18122.0,4.0,8.0,8.0,True,event,HealthTech
S-abd244,A-66224b,Basic,False,1748,20976,monthly,False,False,50.0,22907.0,4.0,5.0,5.0,True,other,HealthTech
S-1e83a6,A-443b7c,Basic,False,152,1824,annual,True,False,21.0,6984.0,1.0,3.0,3.0,False,other,Cybersecurity
S-e86a94,A-443f6f,Pro,False,931,11172,monthly,True,False,26.0,8486.0,0.0,3.0,3.0,False,organic,Cybersecurity
S-2480b0,A-6e08f3,Basic,False,247,2964,annual,True,False,48.0,19495.0,2.0,4.0,4.0,False,event,Cybersecurity
S-095083,A-98a59a,Basic,False,1064,12768,annual,True,False,20.0,6648.0,0.0,2.0,2.0,False,partner,FinTech
S-07abdd,A-f19409,Pro,False,1666,19992,annual,True,False,92.0,37782.0,1.0,8.0,8.0,True,other,DevTools
S-c29f3a,A-b7b7b7,Pro,False,1176,14112,monthly,False,False,50.0,14298.0,2.0,4.0,5.0,False,event,FinTech
S-b4ac47,A-3b5cd1,Pro,False,1519,18228,annual,False,False,40.0,13452.0,2.0,4.0,4.0,False,event,FinTech
S-2e017b,A-432483,Pro,False,245,2940,annual,True,True,42.0,18239.0,2.0,3.0,4.0,False,ads,Cybersecurity
S-c64e87,A-f3ff05,Enterprise,False,5373,64476,annual,True,False,96.0,40405.0,7.0,8.0,10.0,True,other,FinTech
S-c24467,A-e888d1,Basic,True,0,0,monthly,False,False,11.0,4774.0,0.0,1.0,1.0,False,other,Cybersecurity
S-f7b0e0,A-66224b,Basic,False,1748,20976,annual,True,False,47.0,11805.0,0.0,4.0,4.0,False,other,HealthTech
S-edeacd,A-59f724,Pro,False,882,10584,annual,True,False,33.0,8140.0,0.0,4.0,4.0,False,other,HealthTech
S-3d6b69,A-2446e3,Enterprise,False,5373,64476,annual,False,False,87.0,21932.0,4.0,8.0,8.0,True,organic,EdTech
S-63e282,A-6a4e2d,Pro,False,686,8232,annual,True,True,37.0,8794.0,0.0,4.0,4.0,False,partner,EdTech
S-ef2a21,A-427b69,Pro,False,1764,21168,annual,True,True,46.0,18322.0,7.0,5.0,5.0,True,other,FinTech
S-e052d8,A-4e44e8,Pro,True,0,0,annual,True,False,50.0,15993.0,8.0,6.0,6.0,True,ads,DevTools
S-2d51ca,A-96e141,Pro,False,1568,18816,monthly,True,False,62.0,10022.0,2.0,7.0,7.0,True,partner,DevTools
S-0921a1,A-ee42db,Basic,False,418,5016,annual,True,False,61.0,16105.0,3.0,7.0,8.0,True,ads,EdTech
S-62c98f,A-5a92e7,Pro,False,1715,20580,monthly,True,False,14.0,2292.0,3.0,2.0,2.0,False,ads,HealthTech
S-1cff77,A-5a3eb9,Pro,False,3185,38220,annual,True,False,55.0,16215.0,2.0,5.0,6.0,True,other,DevTools
S-3a28a1,A-b9f5b1,Enterprise,False,2985,35820,annual,True,False,74.0,21258.0,3.0,6.0,7.0,True,other,Cybersecurity
S-42aaf0,A-6da850,Basic,False,114,1368,annual,True,True,40.0,8021.0,2.0,4.0,4.0,False,organic,FinTech
S-d02277,A-05f0e5,Enterprise,False,18308,219696,monthly,True,False,64.0,15999.0,0.0,6.0,7.0,True,partner,FinTech
S-72b92f,A-bd4708,Enterprise,False,7363,88356,monthly,False,False,10.0,1770.0,1.0,1.0,1.0,False,ads,FinTech
S-15609d,A-94d3da,Basic,True,0,0,monthly,False,False,13.0,1978.0,1.0,2.0,2.0,False,other,HealthTech
S-6d12c1,A-d26ab4,Basic,False,209,2508,monthly,True,False,56.0,14053.0,1.0,6.0,6.0,True,organic,DevTools
S-1bf267,A-c42f1f,Basic,False,532,6384,annual,True,False,45.0,13669.0,8.0,5.0,5.0,True,other,HealthTech
S-2d4edf,A-69fad4,Enterprise,False,1194,14328,annual,False,False,45.0,13473.0,1.0,3.0,5.0,False,ads,FinTech
S-050a91,A-d27f50,Basic,False,855,10260,annual,True,False,48.0,18133.0,4.0,4.0,4.0,False,ads,Cybersecurity
S-e41457,A-5f2961,Enterprise,False,796,9552,annual,True,False,39.0,12855.0,1.0,4.0,5.0,False,partner,HealthTech
S-9f2386,A-558c72,Enterprise,False,2985,35820,annual,True,False,43.0,11068.0,0.0,4.0,4.0,False,organic,FinTech
S-e23fd8,A-cc98bc,Enterprise,True,0,0,annual,True,False,80.0,25630.0,2.0,8.0,8.0,True,ads,DevTools
S-c1056f,A-6f8ad2,Basic,False,399,4788,monthly,False,False,25.0,6969.0,2.0,3.0,3.0,False,organic,EdTech
S-c4c9ce,A-625d0b,Enterprise,False,1990,23880,monthly,True,True,37.0,8492.0,5.0,4.0,4.0,False,ads,EdTech
S-dc90ef,A-bcf87c,Pro,False,833,9996,annual,True,False,57.0,16019.0,8.0,4.0,6.0,False,event,FinTech
S-fc1114,A-4c56c9,Pro,False,882,10584,annual,True,True,67.0,12231.0,1.0,6.0,6.0,True,partner,FinTech
S-b95110,A-b07b56,Pro,False,1225,14700,monthly,False,False,33.0,13570.0,1.0,2.0,3.0,False,event,DevTools
S-e2e052,A-91e948,Pro,False,2009,24108,monthly,True,False,84.0,24948.0,0.0,8.0,8.0,True,partner,EdTech
S-0de78a,A-e4144b,Basic,False,779,9348,annual,True,False,51.0,16731.0,0.0,4.0,5.0,False,other,EdTech
S-8a37c8,A-054577,Pro,False,392,4704,monthly,True,False,78.0,24693.0,3.0,6.0,7.0,True,ads,EdTech
S-8d6cec,A-32fb14,Pro,False,1568,18816,annual,True,False,33.0,7008.0,2.0,4.0,4.0,False,event,DevTools
S-65dd83,A-592832,Pro,False,1764,21168,annual,True,False,61.0,9406.0,4.0,6.0,6.0,True,organic,Cybersecurity
S-fa7c1a,A-df10db,Enterprise,False,2388,28656,monthly,True,False,25.0,6177.0,7.0,3.0,3.0,False,other,DevTools
S-cc964d,A-d26ab4,Basic,True,0,0,annual,True,False,74.0,24841.0,5.0,6.0,6.0,True,organic,DevTools
S-e72beb,A-712533,Pro,False,3430,41160,annual,True,False,34.0,14967.0,2.0,3.0,3.0,False,organic,EdTech
S-80199e,A-50bb9f,Enterprise,False,3582,42984,monthly,True,False,12.0,1032.0,0.0,1.0,1.0,False,organic,Cybersecurity
S-b6f87e,A-8b25f2,Basic,False,190,2280,annual,True,False,34.0,8686.0,1.0,3.0,3.0,False,ads,Cybersecurity
S-6129d4,A-6965e1,Enterprise,False,2587,31044,annual,True,False,9.0,1701.0,1.0,1.0,1.0,False,organic,DevTools
S-7b647e,A-d62e02,Enterprise,False,1990,23880,monthly,True,False,28.0,7451.0,4.0,3.0,3.0,False,partner,Cybersecurity
S-426f2f,A-8145a0,Enterprise,False,597,7164,annual,True,False,14.0,3266.0,3.0,2.0,2.0,False,partner,Cybersecurity
S-02cde8,A-5b4ebb,Enterprise,False,12537,150444,monthly,True,False,65.0,21662.0,3.0,6.0,7.0,True,other,Cybersecurity
S-61a87e,A-91e948,Basic,False,779,9348,monthly,True,False,48.0,11082.0,0.0,4.0,4.0,False,partner,EdTech
S-5698bd,A-52dd88,Pro,False,1274,15288,monthly,False,False,51.0,17832.0,8.0,5.0,5.0,True,ads,Cybersecurity
S-702fe2,A-d77f4c,Enterprise,False,2189,26268,monthly,True,False,18.0,10356.0,0.0,2.0,2.0,False,partner,DevTools
S-3e510d,A-50f3f7,Pro,False,1519,18228,annual,True,False,34.0,12316.0,2.0,4.0,4.0,False,partner,HealthTech
S-ec7c12,A-cbd1a3,Enterprise,False,1194,14328,monthly,True,False,24.0,8422.0,0.0,3.0,3.0,False,other,DevTools
S-d725da,A-f17767,Pro,False,1078,12936,annual,True,False,0.0,0.0,0.0,0.0,0.0,False,event,DevTools
S-c84c8d,A-7988d1,Enterprise,True,0,0,annual,True,False,51.0,19648.0,9.0,6.0,6.0,True,other,Cybersecurity
S-049328,A-39b19f,Pro,False,2695,32340,monthly,True,False,41.0,15254.0,1.0,4.0,4.0,False,partner,FinTech
S-d9ad28,A-4f18f0,Pro,False,1176,14112,monthly,False,False,45.0,19294.0,1.0,5.0,5.0,True,other,DevTools
S-eec041,A-c43359,Basic,False,722,8664,monthly,True,False,26.0,11654.0,2.0,3.0,3.0,False,organic,FinTech
S-a554da,A-712f1c,Enterprise,False,3383,40596,annual,True,True,64.0,14054.0,2.0,6.0,7.0,True,ads,DevTools
S-2ccc04,A-9a532a,Enterprise,False,2189,26268,monthly,True,False,111.0,48557.0,5.0,9.0,10.0,True,partner,HealthTech
S-984f8b,A-db5e9e,Enterprise,False,3383,40596,annual,True,True,69.0,18609.0,3.0,7.0,7.0,True,partner,DevTools
S-d3613b,A-6f50ae,Enterprise,True,0,0,monthly,True,False,65.0,15046.0,7.0,5.0,6.0,True,partner,FinTech
S-e27a20,A-ffc04f,Basic,False,247,2964,monthly,True,False,59.0,17018.0,9.0,6.0,6.0,True,ads,EdTech
S-41871d,A-029f69,Enterprise,False,597,7164,annual,True,False,78.0,25128.0,6.0,8.0,9.0,True,event,Cybersecurity
S-9686c6,A-eb2fdc,Pro,False,1617,19404,annual,False,True,49.0,9677.0,3.0,5.0,5.0,True,organic,DevTools
S-9b1f0e,A-e83938,Pro,False,98,1176,annual,True,False,27.0,12513.0,0.0,3.0,3.0,False,other,DevTools
S-3445f5,A-7f6b86,Basic,False,855,10260,annual,False,False,38.0,15991.0,1.0,4.0,4.0,False,partner,HealthTech
S-f6e14c,A-8bde0c,Enterprise,False,5572,66864,annual,True,False,43.0,18279.0,0.0,3.0,4.0,False,organic,DevTools
S-94cfff,A-439b2f,Pro,True,0,0,annual,True,True,53.0,18171.0,0.0,4.0,5.0,False,ads,DevTools
S-ceb9bd,A-7da956,Pro,False,980,11760,annual,True,False,69.0,17801.0,1.0,6.0,6.0,True,event,Cybersecurity
S-2c270f,A-9f9299,Enterprise,False,5572,66864,annual,False,False,92.0,31171.0,3.0,8.0,10.0,True,organic,FinTech
S-baba71,A-8b25f2,Enterprise,False,1990,23880,monthly,True,False,15.0,2391.0,0.0,2.0,2.0,False,ads,Cybersecurity
S-d33d84,A-31ab9a,Enterprise,False,597,7164,annual,True,False,29.0,5542.0,0.0,2.0,3.0,False,organic,FinTech
S-c1012c,A-b7b7b7,Enterprise,False,4776,57312,monthly,True,False,69.0,19981.0,6.0,5.0,5.0,True,event,FinTech
